Country,GDP per capita,Life expectancy
Saudi Arabia1998,43111.0822961275,72.06
Saudi Arabia1999,40643.8371215867,72.327
Saudi Arabia2000,41955.2077907276,72.561
Saudi Arabia2001,40393.9719604564,72.759
Saudi Arabia2002,38170.2234261462,72.92
Saudi Arabia2003,41229.8125939255,73.051
Saudi Arabia2004,43210.2499616445,73.159
Saudi Arabia2005,44309.5346045295,73.256
Saudi Arabia2006,44276.8929667359,73.355
Saudi Arabia2007,43865.9203062551,73.467
Saudi Arabia2008,45340.1181996419,73.598
Saudi Arabia2009,43169.5422903299,73.75
Saudi Arabia2010,44036.7673465341,73.917
Saudi Arabia2011,46989.1476692182,74.089
Saudi Arabia2012,48024.4596697908,74.254
Saudi Arabia2013,47848.3764666261,74.402
Saudi Arabia2014,48209.1373331596,74.533
Saudi Arabia2015,48921.2152517247,74.651
Saudi Arabia2016,48625.8438167915,74.761
Saudi Arabia2017,47306.222319502,74.874
Saudi Arabia2018,47592.7671473292,74.998
Saudi Arabia2019,46962.147688222,75.133
Senegal1990,2472.78440391351,57.202
Senegal1991,2463.53794715283,57.43
Senegal1992,2422.77863529469,57.529
Senegal1993,2385.08946407099,57.535
Senegal1994,2317.93582807833,57.48
Senegal1995,2380.24733316678,57.404
Senegal1996,2367.64814507947,57.342
Senegal1997,2381.50689843018,57.323
Senegal1998,2463.46087560811,57.376
Senegal1999,2557.79283475301,57.523
Senegal2000,2595.10928846112,57.787
Senegal2001,2642.68614395242,58.177
Senegal2002,2580.83210023006,58.675
Senegal2003,2658.56179831159,59.259
Senegal2004,2712.87753906729,59.912
Senegal2005,2758.35344646235,60.62
Senegal2006,2750.19548003222,61.365
Senegal2007,2754.19223718363,62.126
Senegal2008,2780.61530712335,62.88
Senegal2009,2780.61302743183,63.607
Senegal2010,2797.11016032924,64.284
Senegal2011,2757.07940494497,64.898
Senegal2012,2788.67145940156,65.448
Senegal2013,2777.11176906606,65.939
Senegal2014,2868.31587705101,66.37
Senegal2015,2966.45534736483,66.747
Senegal2016,3067.66557684345,67.078
Senegal2017,3203.90636811769,67.38
Senegal2018,3309.48617330672,67.665
Senegal2019,3361.46154773707,67.941
Serbia1995,7752.18807437424,71.841
Serbia1996,8245.97007995255,71.869
Serbia1997,8865.06780258427,71.895
Serbia1998,9196.04982086183,71.926
Serbia1999,8359.6043941447,71.971
Serbia2000,8900.59392823903,72.037
Serbia2001,9529.21682732296,72.131
Serbia2002,10146.5649268438,72.256
Serbia2003,10614.3282507603,72.409
Serbia2004,11599.6444276434,72.592
Serbia2005,12277.9765389549,72.803
Serbia2006,12955.9531924689,73.04
Serbia2007,13846.2823832913,73.296
Serbia2008,14691.7802796575,73.562
Serbia2009,14347.8562516811,73.833
Serbia2010,14510.9633040097,74.101
Serbia2011,14923.8016040875,74.364
Serbia2012,14894.1959307062,74.619
Serbia2013,15399.7829147623,74.864
Serbia2014,15226.3201716299,75.095
Serbia2015,15578.2028500791,75.309
Serbia2016,16182.8216850199,75.505
Serbia2017,16611.0168589401,75.684
Serbia2018,17452.7958990327,75.849
Serbia2019,18292.175030713,76.001
Seychelles1990,14584.8191611583,70.767
Seychelles1991,14789.1191372118,70.752
Seychelles1992,15775.6732328927,70.736
Seychelles1993,16407.7515263108,70.719
Seychelles1994,15848.5364066912,70.708
Seychelles1995,15488.2974914757,70.71
Seychelles1996,16013.2609862438,70.734
Seychelles1997,17719.5407954525,70.783
Seychelles1998,18836.5743244249,70.86
Seychelles1999,18815.9602844438,70.967
Seychelles2000,18931.1506329027,71.105
Seychelles2001,18485.0166359894,71.274
Seychelles2002,18145.8519720222,71.466
Seychelles2003,17271.9155576752,71.673
Seychelles2004,16841.8434899575,71.887
Seychelles2005,18273.719660463,72.099
Seychelles2006,19580.9017788872,72.299
Seychelles2007,21511.4131616365,72.482
Seychelles2008,20584.0823450862,72.644
Seychelles2009,20276.8283962653,72.781
Seychelles2010,20892.6917450363,72.892
Seychelles2011,23140.9267985586,72.976
Seychelles2012,23203.9479994714,73.041
Seychelles2013,24150.2107150581,73.094
Seychelles2014,24848.6102246552,73.139
Seychelles2015,25500.4865590545,73.182
Seychelles2016,26309.6859033258,73.226
Seychelles2017,27242.6560347508,73.276
Seychelles2018,27342.1616519905,73.333
Seychelles2019,27521.1667744956,73.402
Sierra Leone1990,1460.77893701526,38.563
Sierra Leone1991,1485.19962713725,38.122
Sierra Leone1992,1203.07891313315,37.717
Sierra Leone1993,1224.90171670647,37.384
Sierra Leone1994,1206.39464249511,37.158
Sierra Leone1995,1111.38869071137,37.083
Sierra Leone1996,1128.59728406112,37.194
Sierra Leone1997,1056.72248710811,37.496
Sierra Leone1998,1064.24646428263,37.98
Sierra Leone1999,1024.27209974816,38.634
Sierra Leone2000,1063.29719794631,39.441
Sierra Leone2001,960.321505129031,40.369
Sierra Leone2002,1162.25681733067,41.376
Sierra Leone2003,1213.0200062246,42.419
Sierra Leone2004,1237.62933289341,43.467
Sierra Leone2005,1244.90141432555,44.502
Sierra Leone2006,1256.61644514124,45.517
Sierra Leone2007,1321.51285125733,46.52
Sierra Leone2008,1360.1610981794,47.508
Sierra Leone2009,1372.39206669911,48.468
Sierra Leone2010,1413.56373614617,49.382
Sierra Leone2011,1469.03345111028,50.234
Sierra Leone2012,1654.41218516052,51.018
Sierra Leone2013,1953.08836410675,51.731
Sierra Leone2014,1997.50929124002,52.372
Sierra Leone2015,1551.82309051333,52.941
Sierra Leone2016,1610.55096934817,53.444
Sierra Leone2017,1642.60747049629,53.895
Sierra Leone2018,1663.29348036377,54.309
Sierra Leone2019,1719.78974431978,54.696
Singapore1990,37412.3277522972,75.936
Singapore1991,38794.8944547636,76.234
Singapore1992,40146.3556083991,76.463
Singapore1993,43630.3971477573,76.625
Singapore1994,46975.5644015556,76.735
Singapore1995,48851.4447518263,76.821
Singapore1996,50410.2818080476,76.922
Singapore1997,52801.4994513362,77.07
Singapore1998,49917.3739578778,77.29
Singapore1999,52354.5815761635,77.59
Singapore2000,56106.7320153462,77.969
Singapore2001,54029.7347241616,78.413
Singapore2002,55634.7193859545,78.891
Singapore2003,59022.1029500717,79.372
Singapore2004,64011.4255111141,79.839
Singapore2005,67125.564640796,80.275
Singapore2006,70915.9915104292,80.667
Singapore2007,74159.387383979,81.015
Singapore2008,71629.8274365717,81.325
Singapore2009,69585.8448836232,81.595
Singapore2010,78294.0314218674,81.833
Singapore2011,81538.3651831598,82.048
Singapore2012,83112.0073399663,82.254
Singapore2013,85732.8039393429,82.459
Singapore2014,87959.4167487017,82.667
Singapore2015,89519.7357100565,82.877
Singapore2016,91307.5036202199,83.083
Singapore2017,95350.4356748021,83.279
Singapore2018,98222.846041782,83.458
Singapore2019,98411.5820616053,83.62
Sint Maarten (Dutch part)2009,41969.4037404409,77.474
Sint Maarten (Dutch part)2010,43543.8897582329,77.643
Sint Maarten (Dutch part)2011,46392.8687508029,77.799
Sint Maarten (Dutch part)2012,45401.7023586931,77.946
Sint Maarten (Dutch part)2013,43523.5357917997,78.086
Sint Maarten (Dutch part)2014,42946.6845432836,78.223
Sint Maarten (Dutch part)2015,41852.4041272813,78.36
Sint Maarten (Dutch part)2016,40857.7694761666,78.5
Sint Maarten (Dutch part)2017,37914.1229673613,78.644
Sint Maarten (Dutch part)2018,35342.1066072069,78.794
Slovakia1992,11690.9447499218,71.528
Slovakia1993,11867.8393638008,71.713
Slovakia1994,12554.7315793791,71.917
Slovakia1995,13249.5376157783,72.137
Slovakia1996,14096.7722802733,72.367
Slovakia1997,14904.5805025355,72.602
Slovakia1998,15491.3144238368,72.837
Slovakia1999,15459.1223363315,73.067
Slovakia2000,15660.6438507381,73.288
Slovakia2001,16199.8277352896,73.497
Slovakia2002,16936.5056281646,73.695
Slovakia2003,17879.6227509471,73.886
Slovakia2004,18827.2997506087,74.074
Slovakia2005,20072.3500036399,74.267
Slovakia2006,21776.1292378063,74.473
Slovakia2007,24127.8846772888,74.698
Slovakia2008,25451.1517570416,74.945
Slovakia2009,24030.6118201304,75.212
Slovakia2010,25417.8123610242,75.493
Slovakia2011,26107.8287132195,75.782
Slovakia2012,26557.7913824185,76.067
Slovakia2013,26706.0951054998,76.34
Slovakia2014,27384.9718145418,76.595
Slovakia2015,28676.2656111842,76.827
Slovakia2016,29250.1180428621,77.034
Slovakia2017,30077.8455329271,77.219
Slovakia2018,31132.5729674338,77.388
Slovakia2019,31871.3349174843,77.542
Slovenia1995,21483.6990921609,74.471
Slovenia1996,22185.6929593401,74.767
Slovenia1997,23337.3816687398,75.062
Slovenia1998,24155.3293187793,75.353
Slovenia1999,25425.2845072376,75.638
Slovenia2000,26281.0684547863,75.924
Slovenia2001,27083.7247430352,76.219
Slovenia2002,27998.4553568224,76.532
Slovenia2003,28809.9058278013,76.866
Slovenia2004,30046.5293242893,77.22
Slovenia2005,31133.7151910898,77.591
Slovenia2006,32817.8881074677,77.973
Slovenia2007,34912.8471788592,78.355
Slovenia2008,36081.1286420955,78.729
Slovenia2009,33057.4147493548,79.087
Slovenia2010,33355.8476287757,79.421
Slovenia2011,33573.3355082877,79.725
Slovenia2012,32618.6088809723,80.001
Slovenia2013,32239.0845573446,80.25
Slovenia2014,33098.9441619924,80.474
Slovenia2015,33805.030045384,80.673
Slovenia2016,34858.5119502257,80.852
Slovenia2017,36505.6772178798,81.016
Slovenia2018,37968.3520620285,81.172
Slovenia2019,38905.5478569196,81.324
Solomon Islands1990,2317.99940215394,64.365
Solomon Islands1991,2388.81631045283,64.527
Solomon Islands1992,2617.05632405713,64.725
Solomon Islands1993,2645.58334580719,64.961
Solomon Islands1994,2779.92100298894,65.237
Solomon Islands1995,2975.27835797673,65.552
Solomon Islands1996,2939.33797884259,65.903
Solomon Islands1997,2832.05498159451,66.278
Solomon Islands1998,2790.23790656287,66.665
Solomon Islands1999,2701.37396851171,67.057
Solomon Islands2000,2253.61086190761,67.442
Solomon Islands2001,2018.94093905543,67.816
Solomon Islands2002,1910.71796751198,68.175
Solomon Islands2003,1982.68138658287,68.518
Solomon Islands2004,2061.38887047731,68.845
Solomon Islands2005,2122.96352695466,69.158
Solomon Islands2006,2174.52641035946,69.462
Solomon Islands2007,2220.37921639226,69.762
Solomon Islands2008,2296.89233568323,70.063
Solomon Islands2009,2301.58775393598,70.366
Solomon Islands2010,2439.86232530792,70.674
Solomon Islands2011,2551.26375812904,70.985
Solomon Islands2012,2530.75893174193,71.296
Solomon Islands2013,2594.46170799936,71.601
Solomon Islands2014,2551.40106578556,71.896
Solomon Islands2015,2518.64747830047,72.173
Solomon Islands2016,2596.54593765104,72.424
Solomon Islands2017,2663.93950830045,72.645
Solomon Islands2018,2697.64643055486,72.835
Solomon Islands2019,2660.97969650967,72.996
Somalia1990,1.96015186935512,45.378
Somalia2013,876.828883655702,55.104
Somalia2014,873.493838035325,55.509
Somalia2015,879.276531935612,55.92
Somalia2016,879.889370871728,56.324
Somalia2017,867.454290873911,56.709
Somalia2018,866.765302072035,57.068
Somalia2019,866.762289749145,57.397
South Africa1990,10296.4408439167,63.307
South Africa1991,9943.43806857091,63.384
South Africa1992,9490.97804095823,63.247
South Africa1993,9375.04997384634,62.894
South Africa1994,9453.16145444594,62.331
South Africa1995,9541.17428823094,61.561
South Africa1996,9761.73895451024,60.595
South Africa1997,9841.63100992252,59.489
South Africa1998,9733.51715250615,58.315
South Africa1999,9819.58949634959,57.144
South Africa2000,10088.8522469794,56.048
South Africa2001,10224.0233326686,55.089
South Africa2002,10469.1890791367,54.31
South Africa2003,10646.8315142747,53.749
South Africa2004,10997.0109109346,53.444
South Africa2005,11434.9152380948,53.447
South Africa2006,11924.0734129115,53.795
South Africa2007,12402.0494604229,54.452
South Africa2008,12628.200837388,55.36
South Africa2009,12262.1430334211,56.46
South Africa2010,12452.3375290857,57.669
South Africa2011,12666.7080162249,58.895
South Africa2012,12743.9386081046,60.06
South Africa2013,12852.7821596961,61.099
South Africa2014,12884.4845981198,61.968
South Africa2015,12840.0354033768,62.649
South Africa2016,12702.9170758026,63.153
South Africa2017,12701.3489331232,63.538
South Africa2018,12627.9285840445,63.857
South Africa2019,12481.8135074777,64.131
South Korea1990,12656.3960621654,71.657
South Korea1991,13882.4210132027,72.147
South Korea1992,14590.5330031829,72.613
South Korea1993,15436.3878598431,73.061
South Korea1994,16698.2761608778,73.494
South Korea1995,18120.4938973,73.918
South Korea1996,19364.9413736143,74.337
South Korea1997,20367.9736411368,74.756
South Korea1998,19184.2237513721,75.179
South Korea1999,21232.6097622601,75.608
South Korea2000,22963.638542808,76.047
South Korea2001,23893.8970105335,76.499
South Korea2002,25591.3990470142,76.96
South Korea2003,26260.3684104578,77.426
South Korea2004,27515.951769057,77.892
South Korea2005,28640.7062360909,78.354
South Korea2006,29990.5220008606,78.806
South Korea2007,31569.9311989123,79.243
South Korea2008,32275.1252504764,79.66
South Korea2009,32363.9686586535,80.056
South Korea2010,34394.4904890551,80.432
South Korea2011,35388.9769124478,80.79
South Korea2012,36049.1934873539,81.137
South Korea2013,37021.1341641003,81.472
South Korea2014,37967.475617995,81.795
South Korea2015,38828.7409976118,82.1
South Korea2016,39814.6589279289,82.379
South Korea2017,40957.4180587145,82.628
South Korea2018,41948.3460057222,82.846
South Korea2019,42719.0002563009,83.033
Spain1990,27543.9192440024,77.215
Spain1991,28173.3872449524,77.375
Spain1992,28296.2556750477,77.552
Spain1993,27859.5430424821,77.745
Spain1994,28388.0126546931,77.954
Spain1995,29042.3441443907,78.175
Spain1996,29691.0967966209,78.405
Spain1997,30661.6548336809,78.638
Spain1998,31876.4395902943,78.87
Spain1999,33173.117195796,79.1
Spain2000,34757.615021513,79.329
Spain2001,35874.7529283016,79.56
Spain2002,36337.5551952878,79.797
Spain2003,36750.4418480689,80.041
Spain2004,37249.7735119425,80.293
Spain2005,37963.3658355296,80.553
Spain2006,38858.4710684887,80.821
Spain2007,39520.8222657597,81.094
Spain2008,39240.3951876123,81.367
Spain2009,37430.6785045715,81.638
Spain2010,37319.4762230353,81.9
Spain2011,36884.2592434253,82.149
Spain2012,35769.4600345792,82.384
Spain2013,35371.7398181963,82.601
Spain2014,35968.6201369865,82.801
Spain2015,37377.068016704,82.981
Spain2016,38477.5791805612,83.145
Spain2017,39528.9253872668,83.294
Spain2018,40312.5475864011,83.433
Spain2019,40805.9169678996,83.565
Sri Lanka1990,3878.30933759434,69.509
Sri Lanka1991,4008.13829389097,69.62
Sri Lanka1992,4137.05342592039,69.639
Sri Lanka1993,4376.12832642305,69.557
Sri Lanka1994,4577.86143148453,69.403
Sri Lanka1995,4790.34876682995,69.259
Sri Lanka1996,4938.71027371313,69.237
Sri Lanka1997,5225.57774280539,69.419
Sri Lanka1998,5443.48412919765,69.845
Sri Lanka1999,5647.55832843263,70.503
Sri Lanka2000,5949.97002912315,71.333
Sri Lanka2001,5816.4739394424,72.233
Sri Lanka2002,5999.25703996993,73.085
Sri Lanka2003,6302.21594704683,73.799
Sri Lanka2004,6589.46350789768,74.337
Sri Lanka2005,6944.22676755822,74.695
Sri Lanka2006,7419.41386800341,74.904
Sri Lanka2007,7865.36830357171,75.037
Sri Lanka2008,8274.1753628626,75.157
Sri Lanka2009,8507.59291625497,75.286
Sri Lanka2010,9126.86561223093,75.439
Sri Lanka2011,9827.62208611431,75.614
Sri Lanka2012,10712.3973470478,75.796
Sri Lanka2013,10990.0705930726,75.974
Sri Lanka2014,11428.1079039311,76.147
Sri Lanka2015,11890.5165276211,76.316
Sri Lanka2016,12287.4730695098,76.482
Sri Lanka2017,12584.1047924776,76.648
Sri Lanka2018,12860.3208303539,76.812
Sri Lanka2019,13070.1256448919,76.978
Sudan1990,1602.89360435961,55.5
Sudan1991,1679.31142758063,55.687
Sudan1992,1744.03388510017,55.899
Sudan1993,1776.86984691545,56.14
Sudan1994,1748.30077267599,56.41
Sudan1995,1804.74692981255,56.709
Sudan1996,1861.14676914249,57.032
Sudan1997,2002.9850001834,57.374
Sudan1998,2033.09755544089,57.73
Sudan1999,2039.36376682412,58.096
Sudan2000,2109.56057522945,58.472
Sudan2001,2185.04050101935,58.859
Sudan2002,2261.47348909738,59.258
Sudan2003,2369.23616952915,59.67
Sudan2004,2393.41843504035,60.092
Sudan2005,2501.96046064313,60.525
Sudan2006,2678.34089173328,60.969
Sudan2007,2905.6811289977,61.422
Sudan2008,3048.29614857669,61.879
Sudan2009,3064.39894313202,62.33
Sudan2010,3089.57247579124,62.764
Sudan2011,3379.68881846169,63.171
Sudan2012,3785.72643927254,63.542
Sudan2013,3947.20064332089,63.875
Sudan2014,4124.50961365913,64.169
Sudan2015,4187.86272224264,64.429
Sudan2016,4234.75753645415,64.663
Sudan2017,4327.78255278914,64.881
Sudan2018,4344.52988671066,65.095
Sudan2019,4185.60063543936,65.311
Suriname1990,13888.9062855436,67.436
Suriname1991,13993.1400646953,67.519
Suriname1992,13793.6517521366,67.59
Suriname1993,12647.8842019707,67.647
Suriname1994,12865.3768583332,67.695
Suriname1995,12668.7788546001,67.731
Suriname1996,12614.0148617558,67.753
Suriname1997,13158.1033252561,67.762
Suriname1998,13294.6753452143,67.768
Suriname1999,12952.4460938971,67.781
Suriname2000,13068.206154071,67.822
Suriname2001,13456.2057514905,67.913
Suriname2002,13670.7914828714,68.064
Suriname2003,14361.9927042284,68.28
Suriname2004,15401.5187671511,68.555
Suriname2005,15908.3007840511,68.877
Suriname2006,16635.7397630162,69.227
Suriname2007,17284.6273389243,69.579
Suriname2008,17793.9960001679,69.91
Suriname2009,18120.3244918175,70.209
Suriname2010,18840.3689668707,70.465
Suriname2011,19716.9317729318,70.676
Suriname2012,20020.3150049378,70.851
Suriname2013,20379.8705144401,71.002
Suriname2014,20210.9961829311,71.133
Suriname2015,19317.0545070113,71.249
Suriname2016,18180.6026123974,71.358
Suriname2017,18283.6883894232,71.463
Suriname2018,19005.6543464151,71.57
Suriname2019,19036.7450382918,71.682
Sweden1990,34156.8202971425,77.637
Sweden1991,33536.0149056118,77.845
Sweden1992,32953.6182903423,78.063
Sweden1993,32086.0126428301,78.288
Sweden1994,33110.8255761839,78.517
Sweden1995,34233.7027776288,78.743
Sweden1996,34719.1107469171,78.963
Sweden1997,35764.6847640308,79.171
Sweden1998,37286.0953943757,79.367
Sweden1999,38839.4262714954,79.551
Sweden2000,40625.3620520538,79.725
Sweden2001,41103.7264589774,79.893
Sweden2002,41870.2591560099,80.061
Sweden2003,42678.2841388566,80.234
Sweden2004,44354.3910620977,80.411
Sweden2005,45440.2967492535,80.594
Sweden2006,47292.3136933265,80.782
Sweden2007,48557.3843477247,80.97
Sweden2008,47963.4937520407,81.157
Sweden2009,45492.768174936,81.339
Sweden2010,47791.3715245947,81.514
Sweden2011,48947.4393112155,81.679
Sweden2012,48300.8425001578,81.834
Sweden2013,48462.1600029489,81.98
Sweden2014,49258.9961639539,82.118
Sweden2015,50928.962975552,82.251
Sweden2016,51334.4320301641,82.382
Sweden2017,51947.9542478244,82.516
Sweden2018,52349.2924275599,82.654
Sweden2019,52531.1743768398,82.797
Switzerland1990,56329.2156537801,77.568
Switzerland1991,55120.114761489,77.721
Switzerland1992,54491.9003501515,77.889
Switzerland1993,53929.8585175625,78.079
Switzerland1994,54181.0025661726,78.296
Switzerland1995,54078.9523123655,78.537
Switzerland1996,54106.5708566646,78.796
Switzerland1997,55201.2047714786,79.064
Switzerland1998,56724.5051705921,79.332
Switzerland1999,57440.0535738178,79.597
Switzerland2000,59389.4240602209,79.858
Switzerland2001,59944.7769214821,80.118
Switzerland2002,59489.7480583928,80.378
Switzerland2003,59022.3524143811,80.641
Switzerland2004,60271.9324146596,80.905
Switzerland2005,61613.3910520748,81.163
Switzerland2006,63686.2482388777,81.413
Switzerland2007,65641.7106078648,81.65
Switzerland2008,66598.8593697765,81.872
Switzerland2009,64404.0798614014,82.077
Switzerland2010,65819.7372527487,82.269
Switzerland2011,66342.0108170701,82.45
Switzerland2012,66440.2870236648,82.626
Switzerland2013,66877.1630488424,82.799
Switzerland2014,67682.6861750714,82.971
Switzerland2015,68025.9200383988,83.142
Switzerland2016,68663.2438230835,83.31
Switzerland2017,69103.570264696,83.473
Switzerland2018,70663.4875973954,83.63
Switzerland2019,70920.3247255393,83.779
Tajikistan1990,4092.86160326044,58.824
Tajikistan1991,3720.0188918155,58.48
Tajikistan1992,2592.32311751719,58.212
Tajikistan1993,2131.99037350551,58.104
Tajikistan1994,1652.51200711031,58.192
Tajikistan1995,1425.83048990524,58.497
Tajikistan1996,1170.14917445528,59.003
Tajikistan1997,1172.37427578565,59.65
Tajikistan1998,1216.43191463422,60.379
Tajikistan1999,1242.41520085336,61.161
Tajikistan2000,1324.90986011034,61.974
Tajikistan2001,1428.36847535195,62.807
Tajikistan2002,1555.95059049014,63.653
Tajikistan2003,1696.82486172683,64.496
Tajikistan2004,1837.65117029734,65.314
Tajikistan2005,1924.11690363046,66.08
Tajikistan2006,2019.16953833117,66.771
Tajikistan2007,2133.49400921643,67.382
Tajikistan2008,2255.02265129265,67.911
Tajikistan2009,2293.71270834639,68.36
Tajikistan2010,2390.02217412609,68.736
Tajikistan2011,2510.15733228064,69.055
Tajikistan2012,2637.65426734355,69.34
Tajikistan2013,2767.83682323965,69.609
Tajikistan2014,2884.20022507532,69.874
Tajikistan2015,2984.49491330069,70.137
Tajikistan2016,3113.25451664416,70.397
Tajikistan2017,3252.93265536068,70.647
Tajikistan2018,3415.32233593608,70.879
Tajikistan2019,3581.41140185513,71.097
Tanzania1990,1392.22194631427,50.206
Tanzania1991,1374.65150109284,49.978
Tanzania1992,1336.38027751551,49.743
Tanzania1993,1307.67083924932,49.529
Tanzania1994,1286.4887146874,49.365
Tanzania1995,1294.01138638082,49.287
Tanzania1996,1317.55985786958,49.329
Tanzania1997,1331.37312026424,49.503
Tanzania1998,1349.20595444173,49.809
Tanzania1999,1382.10616826971,50.248
Tanzania2000,1409.45396400343,50.801
Tanzania2001,1456.56671853751,51.444
Tanzania2002,1518.09442596802,52.142
Tanzania2003,1574.77760606171,52.866
Tanzania2004,1645.83993957107,53.602
Tanzania2005,1719.7277571198,54.349
Tanzania2006,1781.27761922326,55.119
Tanzania2007,1848.98547778787,55.926
Tanzania2008,1899.48207476561,56.777
Tanzania2009,1943.0408934384,57.666
Tanzania2010,2006.97132607023,58.584
Tanzania2011,2098.27660490188,59.525
Tanzania2012,2128.5289303179,60.47
Tanzania2013,2205.95146041591,61.398
Tanzania2014,2284.96175730033,62.288
Tanzania2015,2354.13898543629,63.111
Tanzania2016,2441.63694514804,63.844
Tanzania2017,2530.603317381,64.479
Tanzania2018,2590.20113826159,65.015
Tanzania2019,2660.42043252302,65.456
Thailand1990,7102.05626415201,70.248
Thailand1991,7619.036169494,70.3
Thailand1992,8152.50009232452,70.281
Thailand1993,8745.55201723401,70.239
Thailand1994,9358.70839802657,70.202
Thailand1995,10017.9336696078,70.191
Thailand1996,10467.4546077527,70.215
Thailand1997,10059.3768061813,70.267
Thailand1998,9180.01952268463,70.348
Thailand1999,9489.81832376885,70.463
Thailand2000,9809.62237014961,70.623
Thailand2001,10053.8153977212,70.832
Thailand2002,10583.7618633023,71.089
Thailand2003,11260.1581111258,71.389
Thailand2004,11886.3246218723,71.728
Thailand2005,12304.4020760731,72.099
Thailand2006,12837.8779168538,72.499
Thailand2007,13460.0605585001,72.916
Thailand2008,13620.5323660986,73.341
Thailand2009,13458.5267079765,73.766
Thailand2010,14399.0445142977,74.184
Thailand2011,14450.4788337362,74.593
Thailand2012,15424.5442688037,74.992
Thailand2013,15767.3608137962,75.378
Thailand2014,15854.1318583817,75.747
Thailand2015,16285.3865749723,76.091
Thailand2016,16782.0986705337,76.403
Thailand2017,17422.9523512059,76.683
Thailand2018,18095.7365704368,76.931
Thailand2019,18453.4698218155,77.15
Timor2000,2328.30466726771,59.002
Timor2001,2658.28584355599,59.945
Timor2002,2422.41191237934,60.901
Timor2003,2308.47500590139,61.888
Timor2004,2258.61735145946,62.893
Timor2005,2272.4450564684,63.882
Timor2006,2133.4547600223,64.803
Timor2007,2306.41101394079,65.61
Timor2008,2521.54049194018,66.276
Timor2009,2724.74814544794,66.796
Timor2010,2930.05449067477,67.186
Timor2011,3045.45796048743,67.477
Timor2012,3172.27931106179,67.72
Timor2013,3182.52504069094,67.953
Timor2014,3264.56251049459,68.197
Timor2015,3297.88916309166,68.459
Timor2016,3344.57088351568,68.735
Timor2017,3145.4831207097,69.007
Timor2018,3051.66811727864,69.26
Timor2019,3552.59699769392,69.495
Togo1990,1787.17445900133,55.887
Togo1991,1733.92147032778,55.872
Togo1992,1629.91969600252,55.734
Togo1993,1355.31275714625,55.485
Togo1994,1523.74018380882,55.147
Togo1995,1602.19998757925,54.757
Togo1996,1694.64802175833,54.36
Togo1997,1879.03960200989,54.001
Togo1998,1777.76419887528,53.722
Togo1999,1765.47793800738,53.547
Togo2000,1700.44139725969,53.491
Togo2001,1667.65380908029,53.554
Togo2002,1686.66834488322,53.71
Togo2003,1754.90580363631,53.938
Togo2004,1694.1458869496,54.234
Togo2005,1573.68375172638,54.602
Togo2006,1572.99505010347,55.052
Togo2007,1513.16116257616,55.581
Togo2008,1532.42397607229,56.178
Togo2009,1573.97067330865,56.818
Togo2010,1625.54544570615,57.468
Togo2011,1683.85626303502,58.092
Togo2012,1746.93126200355,58.661
Togo2013,1805.48891920368,59.16
Togo2014,1863.28189425443,59.58
Togo2015,1920.46930701736,59.927
Togo2016,1976.80779349156,60.22
Togo2017,2012.24069260973,60.489
Togo2018,2061.33417572853,60.76
Togo2019,2121.89991847011,61.042
Tonga1990,3765.39012118534,68.935
Tonga1991,3999.61762482449,69.049
Tonga1992,4003.18084658394,69.143
Tonga1993,4145.95535281619,69.223
Tonga1994,4342.9674266928,69.29
Tonga1995,4652.09303557581,69.351
Tonga1996,4721.57478868593,69.41
Tonga1997,4761.83032924521,69.471
Tonga1998,4858.0463131923,69.535
Tonga1999,5015.63144034007,69.601
Tonga2000,5034.41516562787,69.667
Tonga2001,5195.57261088469,69.725
Tonga2002,5417.69313740651,69.771
Tonga2003,5511.12392625902,69.803
Tonga2004,5344.83217437842,69.822
Tonga2005,5312.37415216318,69.836
Tonga2006,5262.44445083749,69.852
Tonga2007,5232.3167095605,69.878
Tonga2008,5438.07785405326,69.921
Tonga2009,5129.8913098852,69.982
Tonga2010,5166.93205439861,70.059
Tonga2011,5541.77196044234,70.148
Tonga2012,5632.09161877784,70.242
Tonga2013,5703.41989710407,70.335
Tonga2014,5861.464132687,70.427
Tonga2015,5944.4526863595,70.517
Tonga2016,6312.32630161575,70.607
Tonga2017,6467.12427796495,70.701
Tonga2018,6411.28936778647,70.801
Tonga2019,6378.1283460138,70.907
Trinidad and Tobago1990,10080.8378671643,68.086
Trinidad and Tobago1991,10327.0484150118,68.201
Trinidad and Tobago1992,11299.6968095765,68.305
Trinidad and Tobago1993,11161.6327883641,68.402
Trinidad and Tobago1994,11505.0020038462,68.496
Trinidad and Tobago1995,11898.8331509295,68.597
Trinidad and Tobago1996,12713.8241849004,68.713
Trinidad and Tobago1997,13645.4074829195,68.85
Trinidad and Tobago1998,14732.2752118278,69.011
Trinidad and Tobago1999,15886.4599640954,69.199
Trinidad and Tobago2000,16939.5254674584,69.413
Trinidad and Tobago2001,17583.6537225067,69.65
Trinidad and Tobago2002,18896.2544299585,69.903
Trinidad and Tobago2003,21518.0104708623,70.164
Trinidad and Tobago2004,23110.7517040813,70.428
Trinidad and Tobago2005,24424.857914511,70.691
Trinidad and Tobago2006,27522.3703712998,70.952
Trinidad and Tobago2007,28700.8829937237,71.21
Trinidad and Tobago2008,29538.9110681988,71.464
Trinidad and Tobago2009,28103.2689912234,71.71
Trinidad and Tobago2010,28879.2873679678,71.946
Trinidad and Tobago2011,28621.106512477,72.17
